Дата,Регион,Значение
2020-07-18,Самарская область,68.00
2020-07-18,Санкт-Петербург,65.00
2020-07-18,Саратовская область,66.00
2020-07-18,Сахалинская область,68.00
2020-07-18,Свердловская область,66.00
2020-07-18,Смоленская область,65.00
2020-07-18,Ставропольский край,67.00
2020-07-18,Тамбовская область,66.00
2020-07-18,Тверская область,70.00
2020-07-18,Томская область,67.00
2020-07-18,Тульская область,67.00
2020-07-18,Тюменская область,81.00
2020-07-18,Удмуртская Республика,61.00
2020-07-18,Ульяновская область,61.00
2020-07-18,Хабаровский край,79.00
2020-07-18,Ханты-Мансийский АО - Югра,72.00
2020-07-18,Челябинская область,69.00
2020-07-18,Чувашская Республика,56.00
2020-07-18,Ямало-Ненецкий АО,62.00
2020-07-18,Ярославская область,67.00
2020-07-19,Россия,60.00
2020-07-19,Адыгея,60.00
2020-07-19,Алтайский край,62.00
2020-07-19,Амурская область,67.00
2020-07-19,Архангельская область,50.00
2020-07-19,Астраханская область,63.00
2020-07-19,Белгородская область,66.00
2020-07-19,Брянская область,61.00
2020-07-19,Владимирская область,54.00
2020-07-19,Волгоградская область,60.00
2020-07-19,Вологодская область,54.00
2020-07-19,Воронежская область,60.00
2020-07-19,Забайкальский край,48.00
2020-07-19,Ивановская область,56.00
2020-07-19,Иркутская область,62.00
2020-07-19,Кабардино-Балкарская Республика,54.00
2020-07-19,Калининградская область,75.00
2020-07-19,Калужская область,62.00
2020-07-19,Камчатский край,63.00
2020-07-19,Кемеровская область,64.00
2020-07-19,Кировская область,59.00
2020-07-19,Костромская область,54.00
2020-07-19,Краснодарский край,65.00
2020-07-19,Красноярский край,61.00
2020-07-19,Курганская область,57.00
2020-07-19,Курская область,58.00
2020-07-19,Липецкая область,56.00
2020-07-19,Магаданская область,55.00
2020-07-19,Мордовия,62.00
2020-07-19,Москва,65.00
2020-07-19,Московская область,59.00
2020-07-19,Мурманская область,64.00
2020-07-19,Нижегородская область,53.00
2020-07-19,Новгородская область,58.00
2020-07-19,Новосибирская область,59.00
2020-07-19,Омская область,75.00
2020-07-19,Оренбургская область,64.00
2020-07-19,Орловская область,62.00
2020-07-19,Пензенская область,66.00
2020-07-19,Пермский край,53.00
2020-07-19,Приморский край,60.00
2020-07-19,Псковская область,55.00
2020-07-19,Республика Башкортостан,61.00
2020-07-19,Республика Бурятия,58.00
2020-07-19,Республика Дагестан,59.00
2020-07-19,Республика Калмыкия,61.00
2020-07-19,Республика Карачаево-Черкессия,60.00
2020-07-19,Республика Карелия,52.00
2020-07-19,Республика Коми,53.00
2020-07-19,Республика Марий Эл,58.00
2020-07-19,Республика Саха (Якутия),53.00
2020-07-19,Республика Северная Осетия-Алания,55.00
2020-07-19,Республика Татарстан,53.00
2020-07-19,Республика Тыва,52.00
2020-07-19,Республика Хакасия,54.00
2020-07-19,Ростовская область,64.00
2020-07-19,Рязанская область,59.00
2020-07-19,Самарская область,59.00
2020-07-19,Санкт-Петербург,58.00
2020-07-19,Саратовская область,60.00
2020-07-19,Сахалинская область,55.00
2020-07-19,Свердловская область,57.00
2020-07-19,Смоленская область,59.00
2020-07-19,Ставропольский край,62.00
2020-07-19,Тамбовская область,58.00
2020-07-19,Тверская область,62.00
2020-07-19,Томская область,61.00
2020-07-19,Тульская область,59.00
2020-07-19,Тюменская область,71.00
2020-07-19,Удмуртская Республика,53.00
2020-07-19,Ульяновская область,49.00
2020-07-19,Хабаровский край,66.00
2020-07-19,Ханты-Мансийский АО - Югра,64.00
2020-07-19,Челябинская область,58.00
2020-07-19,Чувашская Республика,49.00
2020-07-19,Ямало-Ненецкий АО,52.00
2020-07-19,Ярославская область,59.00
2020-07-20,Россия,69.00
2020-07-20,Адыгея,68.00
2020-07-20,Алтайский край,76.00
2020-07-20,Амурская область,73.00
2020-07-20,Архангельская область,62.00
2020-07-20,Астраханская область,72.00
2020-07-20,Белгородская область,83.00
2020-07-20,Брянская область,69.00
2020-07-20,Владимирская область,65.00
2020-07-20,Волгоградская область,74.00
2020-07-20,Вологодская область,67.00
2020-07-20,Воронежская область,79.00
2020-07-20,Забайкальский край,68.00
2020-07-20,Ивановская область,60.00
2020-07-20,Иркутская область,74.00
2020-07-20,Кабардино-Балкарская Республика,65.00
2020-07-20,Калининградская область,82.00
2020-07-20,Калужская область,74.00
2020-07-20,Камчатский край,71.00
2020-07-20,Кемеровская область,75.00
2020-07-20,Кировская область,70.00
2020-07-20,Костромская область,60.00
2020-07-20,Краснодарский край,70.00
2020-07-20,Красноярский край,73.00
2020-07-20,Курганская область,68.00
2020-07-20,Курская область,71.00
2020-07-20,Липецкая область,66.00
2020-07-20,Магаданская область,69.00
2020-07-20,Мордовия,72.00
2020-07-20,Москва,73.00
2020-07-20,Московская область,69.00
2020-07-20,Мурманская область,77.00
2020-07-20,Нижегородская область,60.00
2020-07-20,Новгородская область,70.00
2020-07-20,Новосибирская область,75.00
2020-07-20,Омская область,82.00
2020-07-20,Оренбургская область,73.00
2020-07-20,Орловская область,73.00
2020-07-20,Пензенская область,75.00
2020-07-20,Пермский край,66.00
2020-07-20,Приморский край,60.00
2020-07-20,Псковская область,68.00
2020-07-20,Республика Башкортостан,77.00
2020-07-20,Республика Бурятия,73.00
2020-07-20,Республика Дагестан,67.00
2020-07-20,Республика Калмыкия,67.00
2020-07-20,Республика Карачаево-Черкессия,69.00
2020-07-20,Республика Карелия,69.00
2020-07-20,Республика Коми,70.00
2020-07-20,Республика Марий Эл,70.00
2020-07-20,Республика Саха (Якутия),64.00
2020-07-20,Республика Северная Осетия-Алания,66.00
2020-07-20,Республика Татарстан,66.00
2020-07-20,Республика Тыва,64.00
2020-07-20,Республика Хакасия,70.00
2020-07-20,Ростовская область,72.00
2020-07-20,Рязанская область,72.00
2020-07-20,Самарская область,73.00
2020-07-20,Санкт-Петербург,71.00
2020-07-20,Саратовская область,77.00
2020-07-20,Сахалинская область,73.00
2020-07-20,Свердловская область,70.00
2020-07-20,Смоленская область,70.00
2020-07-20,Ставропольский край,71.00
2020-07-20,Тамбовская область,71.00
2020-07-20,Тверская область,74.00
2020-07-20,Томская область,69.00
2020-07-20,Тульская область,70.00
2020-07-20,Тюменская область,83.00
2020-07-20,Удмуртская Республика,71.00
2020-07-20,Ульяновская область,65.00
2020-07-20,Хабаровский край,73.00
2020-07-20,Ханты-Мансийский АО - Югра,71.00
2020-07-20,Челябинская область,72.00
2020-07-20,Чувашская Республика,63.00
2020-07-20,Ямало-Ненецкий АО,66.00
2020-07-20,Ярославская область,66.00
2020-07-21,Россия,70.00
2020-07-21,Адыгея,65.00
2020-07-21,Алтайский край,77.00
2020-07-21,Амурская область,79.00
2020-07-21,Архангельская область,60.00
2020-07-21,Астраханская область,70.00
2020-07-21,Белгородская область,81.00
2020-07-21,Брянская область,70.00
2020-07-21,Владимирская область,72.00
2020-07-21,Волгоградская область,77.00
2020-07-21,Вологодская область,64.00
2020-07-21,Воронежская область,81.00
2020-07-21,Забайкальский край,65.00
2020-07-21,Ивановская область,67.00
2020-07-21,Иркутская область,73.00
2020-07-21,Кабардино-Балкарская Республика,65.00
2020-07-21,Калининградская область,92.00
2020-07-21,Калужская область,75.00
2020-07-21,Камчатский край,74.00
2020-07-21,Кемеровская область,74.00
2020-07-21,Кировская область,73.00
2020-07-21,Костромская область,61.00
2020-07-21,Краснодарский край,66.00
2020-07-21,Красноярский край,72.00
2020-07-21,Курганская область,73.00
2020-07-21,Курская область,70.00
2020-07-21,Липецкая область,67.00
2020-07-21,Магаданская область,72.00
2020-07-21,Мордовия,70.00
2020-07-21,Москва,73.00
2020-07-21,Московская область,67.00
2020-07-21,Мурманская область,79.00
2020-07-21,Нижегородская область,75.00
2020-07-21,Новгородская область,71.00
2020-07-21,Новосибирская область,75.00
2020-07-21,Омская область,83.00
2020-07-21,Оренбургская область,77.00
2020-07-21,Орловская область,74.00
2020-07-21,Пензенская область,77.00
2020-07-21,Пермский край,70.00
2020-07-21,Приморский край,75.00
2020-07-21,Псковская область,65.00
2020-07-21,Республика Башкортостан,75.00
2020-07-21,Республика Бурятия,72.00
2020-07-21,Республика Дагестан,64.00
2020-07-21,Республика Калмыкия,65.00
2020-07-21,Республика Карачаево-Черкессия,68.00
2020-07-21,Республика Карелия,66.00
2020-07-21,Республика Коми,73.00
2020-07-21,Республика Марий Эл,59.00
2020-07-21,Республика Саха (Якутия),62.00
2020-07-21,Республика Северная Осетия-Алания,67.00
2020-07-21,Республика Татарстан,65.00
2020-07-21,Республика Тыва,61.00
2020-07-21,Республика Хакасия,65.00
2020-07-21,Ростовская область,72.00
2020-07-21,Рязанская область,69.00
2020-07-21,Самарская область,78.00
2020-07-21,Санкт-Петербург,71.00
2020-07-21,Саратовская область,78.00
2020-07-21,Сахалинская область,69.00
2020-07-21,Свердловская область,71.00
2020-07-21,Смоленская область,68.00
2020-07-21,Ставропольский край,58.00
2020-07-21,Тамбовская область,70.00
2020-07-21,Тверская область,75.00
2020-07-21,Томская область,70.00
2020-07-21,Тульская область,74.00
2020-07-21,Тюменская область,81.00
2020-07-21,Удмуртская Республика,72.00
2020-07-21,Ульяновская область,65.00
2020-07-21,Хабаровский край,80.00
2020-07-21,Ханты-Мансийский АО - Югра,77.00
2020-07-21,Челябинская область,72.00
2020-07-21,Чувашская Республика,67.00
2020-07-21,Ямало-Ненецкий АО,68.00
2020-07-21,Ярославская область,63.00
2020-07-22,Россия,70.00
2020-07-22,Адыгея,67.00
2020-07-22,Алтайский край,75.00
2020-07-22,Амурская область,79.00
2020-07-22,Архангельская область,61.00
2020-07-22,Астраханская область,74.00
2020-07-22,Белгородская область,83.00
2020-07-22,Брянская область,72.00
2020-07-22,Владимирская область,70.00
2020-07-22,Волгоградская область,77.00
2020-07-22,Вологодская область,67.00
2020-07-22,Воронежская область,81.00
2020-07-22,Забайкальский край,67.00
2020-07-22,Ивановская область,66.00
2020-07-22,Иркутская область,71.00
2020-07-22,Кабардино-Балкарская Республика,67.00
2020-07-22,Калининградская область,86.00
2020-07-22,Калужская область,71.00
2020-07-22,Камчатский край,76.00
2020-07-22,Кемеровская область,76.00
2020-07-22,Кировская область,72.00
2020-07-22,Костромская область,67.00
2020-07-22,Краснодарский край,76.00
2020-07-22,Красноярский край,73.00
2020-07-22,Курганская область,76.00
2020-07-22,Курская область,66.00
2020-07-22,Липецкая область,65.00
2020-07-22,Магаданская область,71.00
2020-07-22,Мордовия,74.00
2020-07-22,Москва,75.00
2020-07-22,Московская область,69.00
2020-07-22,Мурманская область,77.00
2020-07-22,Нижегородская область,74.00
2020-07-22,Новгородская область,71.00
2020-07-22,Новосибирская область,72.00
2020-07-22,Омская область,84.00
2020-07-22,Оренбургская область,65.00
2020-07-22,Орловская область,74.00
2020-07-22,Пензенская область,78.00
2020-07-22,Пермский край,72.00
2020-07-22,Приморский край,75.00
2020-07-22,Псковская область,66.00
2020-07-22,Республика Башкортостан,67.00
2020-07-22,Республика Бурятия,71.00
2020-07-22,Республика Дагестан,70.00
2020-07-22,Республика Калмыкия,66.00
2020-07-22,Республика Карачаево-Черкессия,68.00
2020-07-22,Республика Карелия,64.00
2020-07-22,Республика Коми,76.00
2020-07-22,Республика Марий Эл,69.00
2020-07-22,Республика Саха (Якутия),67.00
2020-07-22,Республика Северная Осетия-Алания,71.00
2020-07-22,Республика Татарстан,72.00
2020-07-22,Республика Тыва,60.00
2020-07-22,Республика Хакасия,66.00
2020-07-22,Ростовская область,73.00
2020-07-22,Рязанская область,73.00
2020-07-22,Самарская область,74.00
2020-07-22,Санкт-Петербург,68.00
2020-07-22,Саратовская область,77.00
2020-07-22,Сахалинская область,70.00
2020-07-22,Свердловская область,70.00
2020-07-22,Смоленская область,68.00
2020-07-22,Ставропольский край,70.00
2020-07-22,Тамбовская область,68.00
2020-07-22,Тверская область,76.00
2020-07-22,Томская область,72.00
2020-07-22,Тульская область,71.00
2020-07-22,Тюменская область,83.00
2020-07-22,Удмуртская Республика,68.00
2020-07-22,Ульяновская область,65.00
2020-07-22,Хабаровский край,78.00
2020-07-22,Ханты-Мансийский АО - Югра,75.00
2020-07-22,Челябинская область,72.00
2020-07-22,Чувашская Республика,70.00
2020-07-22,Ямало-Ненецкий АО,65.00
2020-07-22,Ярославская область,72.00
2020-07-23,Россия,71.00
2020-07-23,Адыгея,67.00
2020-07-23,Алтайский край,76.00
2020-07-23,Амурская область,80.00
2020-07-23,Архангельская область,61.00
2020-07-23,Астраханская область,71.00
2020-07-23,Белгородская область,84.00
2020-07-23,Брянская область,69.00
2020-07-23,Владимирская область,76.00
2020-07-23,Волгоградская область,76.00
2020-07-23,Вологодская область,68.00
2020-07-23,Воронежская область,81.00
2020-07-23,Забайкальский край,69.00
2020-07-23,Ивановская область,66.00
2020-07-23,Иркутская область,73.00
2020-07-23,Кабардино-Балкарская Республика,66.00
2020-07-23,Калининградская область,86.00
2020-07-23,Калужская область,75.00
2020-07-23,Камчатский край,73.00
2020-07-23,Кемеровская область,74.00
2020-07-23,Кировская область,77.00
2020-07-23,Костромская область,66.00
2020-07-23,Краснодарский край,74.00
2020-07-23,Красноярский край,76.00
2020-07-23,Курганская область,75.00
2020-07-23,Курская область,68.00
2020-07-23,Липецкая область,71.00
2020-07-23,Магаданская область,72.00
2020-07-23,Мордовия,74.00
2020-07-23,Москва,75.00
2020-07-23,Московская область,70.00
2020-07-23,Мурманская область,78.00
2020-07-23,Нижегородская область,76.00
2020-07-23,Новгородская область,72.00
2020-07-23,Новосибирская область,75.00
2020-07-23,Омская область,82.00
2020-07-23,Оренбургская область,74.00
2020-07-23,Орловская область,75.00
2020-07-23,Пензенская область,80.00
2020-07-23,Пермский край,76.00
2020-07-23,Приморский край,75.00
2020-07-23,Псковская область,69.00
2020-07-23,Республика Башкортостан,69.00
2020-07-23,Республика Бурятия,72.00
2020-07-23,Республика Дагестан,66.00
2020-07-23,Республика Калмыкия,66.00
2020-07-23,Республика Карачаево-Черкессия,69.00
2020-07-23,Республика Карелия,68.00
2020-07-23,Республика Коми,74.00
2020-07-23,Республика Марий Эл,60.00
2020-07-23,Республика Саха (Якутия),67.00
2020-07-23,Республика Северная Осетия-Алания,69.00
2020-07-23,Республика Татарстан,67.00
2020-07-23,Республика Тыва,64.00
2020-07-23,Республика Хакасия,68.00
2020-07-23,Ростовская область,76.00
2020-07-23,Рязанская область,73.00
2020-07-23,Самарская область,75.00
2020-07-23,Санкт-Петербург,72.00
2020-07-23,Саратовская область,75.00
2020-07-23,Сахалинская область,71.00
2020-07-23,Свердловская область,74.00
2020-07-23,Смоленская область,69.00
2020-07-23,Ставропольский край,70.00
2020-07-23,Тамбовская область,71.00
2020-07-23,Тверская область,79.00
2020-07-23,Томская область,70.00
2020-07-23,Тульская область,72.00
2020-07-23,Тюменская область,84.00
2020-07-23,Удмуртская Республика,64.00
2020-07-23,Ульяновская область,63.00
2020-07-23,Хабаровский край,79.00
2020-07-23,Ханты-Мансийский АО - Югра,73.00
2020-07-23,Челябинская область,68.00
2020-07-23,Чувашская Республика,66.00
2020-07-23,Ямало-Ненецкий АО,68.00
2020-07-23,Ярославская область,74.00
2020-07-24,Россия,78.00
2020-07-24,Адыгея,72.00
2020-07-24,Алтайский край,79.00
2020-07-24,Амурская область,85.00
2020-07-24,Архангельская область,67.00
2020-07-24,Астраханская область,79.00
2020-07-24,Белгородская область,86.00
2020-07-24,Брянская область,76.00
2020-07-24,Владимирская область,76.00
2020-07-24,Волгоградская область,83.00
2020-07-24,Вологодская область,74.00
2020-07-24,Воронежская область,85.00
2020-07-24,Забайкальский край,74.00
2020-07-24,Ивановская область,76.00
2020-07-24,Иркутская область,78.00
2020-07-24,Кабардино-Балкарская Республика,67.00
2020-07-24,Калининградская область,86.00
2020-07-24,Калужская область,81.00
2020-07-24,Камчатский край,83.00
2020-07-24,Кемеровская область,83.00
2020-07-24,Кировская область,85.00
2020-07-24,Костромская область,75.00
2020-07-24,Краснодарский край,80.00
2020-07-24,Красноярский край,84.00
2020-07-24,Курганская область,83.00
2020-07-24,Курская область,76.00
2020-07-24,Липецкая область,74.00
2020-07-24,Магаданская область,77.00
2020-07-24,Мордовия,84.00
2020-07-24,Москва,80.00
2020-07-24,Московская область,74.00
2020-07-24,Мурманская область,80.00
2020-07-24,Нижегородская область,85.00
2020-07-24,Новгородская область,78.00
2020-07-24,Новосибирская область,82.00
2020-07-24,Омская область,86.00
2020-07-24,Оренбургская область,82.00
2020-07-24,Орловская область,77.00
2020-07-24,Пензенская область,86.00
2020-07-24,Пермский край,77.00
2020-07-24,Приморский край,80.00
2020-07-24,Псковская область,72.00
2020-07-24,Республика Башкортостан,79.00
2020-07-24,Республика Бурятия,83.00
2020-07-24,Республика Дагестан,71.00
2020-07-24,Республика Калмыкия,68.00
2020-07-24,Республика Карачаево-Черкессия,70.00
2020-07-24,Республика Карелия,71.00
2020-07-24,Республика Коми,83.00
2020-07-24,Республика Марий Эл,78.00
2020-07-24,Республика Саха (Якутия),71.00
2020-07-24,Республика Северная Осетия-Алания,71.00
2020-07-24,Республика Татарстан,75.00
2020-07-24,Республика Тыва,66.00
2020-07-24,Республика Хакасия,79.00
2020-07-24,Ростовская область,79.00
2020-07-24,Рязанская область,79.00
2020-07-24,Самарская область,83.00
2020-07-24,Санкт-Петербург,77.00
2020-07-24,Саратовская область,83.00
2020-07-24,Сахалинская область,75.00
2020-07-24,Свердловская область,81.00
2020-07-24,Смоленская область,78.00
2020-07-24,Ставропольский край,79.00
2020-07-24,Тамбовская область,78.00
2020-07-24,Тверская область,83.00
2020-07-24,Томская область,78.00
2020-07-24,Тульская область,81.00
2020-07-24,Тюменская область,91.00
2020-07-24,Удмуртская Республика,76.00
2020-07-24,Ульяновская область,75.00
2020-07-24,Хабаровский край,84.00
2020-07-24,Ханты-Мансийский АО - Югра,82.00
2020-07-24,Челябинская область,77.00
2020-07-24,Чувашская Республика,73.00
2020-07-24,Ямало-Ненецкий АО,74.00
2020-07-24,Ярославская область,80.00
2020-07-25,Россия,66.00
2020-07-25,Адыгея,68.00
2020-07-25,Алтайский край,66.00
2020-07-25,Амурская область,77.00
2020-07-25,Архангельская область,58.00
2020-07-25,Астраханская область,70.00
2020-07-25,Белгородская область,75.00
2020-07-25,Брянская область,68.00
2020-07-25,Владимирская область,65.00
2020-07-25,Волгоградская область,66.00
2020-07-25,Вологодская область,57.00
2020-07-25,Воронежская область,70.00
2020-07-25,Забайкальский край,62.00
2020-07-25,Ивановская область,66.00
2020-07-25,Иркутская область,67.00
2020-07-25,Кабардино-Балкарская Республика,63.00
2020-07-25,Калининградская область,84.00
2020-07-25,Калужская область,70.00
2020-07-25,Камчатский край,71.00
2020-07-25,Кемеровская область,65.00
2020-07-25,Кировская область,69.00
2020-07-25,Костромская область,64.00
2020-07-25,Краснодарский край,70.00
2020-07-25,Красноярский край,64.00
2020-07-25,Курганская область,67.00
2020-07-25,Курская область,68.00
2020-07-25,Липецкая область,65.00
2020-07-25,Магаданская область,67.00
2020-07-25,Мордовия,69.00
2020-07-25,Москва,71.00
2020-07-25,Московская область,68.00
2020-07-25,Мурманская область,73.00
2020-07-25,Нижегородская область,69.00
2020-07-25,Новгородская область,60.00
2020-07-25,Новосибирская область,65.00
2020-07-25,Омская область,76.00
2020-07-25,Оренбургская область,73.00
2020-07-25,Орловская область,71.00
2020-07-25,Пензенская область,76.00
2020-07-25,Пермский край,61.00
2020-07-25,Приморский край,71.00
2020-07-25,Псковская область,58.00
2020-07-25,Республика Башкортостан,65.00
2020-07-25,Республика Бурятия,66.00
2020-07-25,Республика Дагестан,64.00
2020-07-25,Республика Калмыкия,65.00
2020-07-25,Республика Карачаево-Черкессия,64.00
2020-07-25,Республика Карелия,54.00
2020-07-25,Республика Коми,68.00
2020-07-25,Республика Марий Эл,58.00
2020-07-25,Республика Саха (Якутия),59.00
2020-07-25,Республика Северная Осетия-Алания,66.00
2020-07-25,Республика Татарстан,63.00
2020-07-25,Республика Тыва,56.00
2020-07-25,Республика Хакасия,62.00
2020-07-25,Ростовская область,72.00
2020-07-25,Рязанская область,68.00
2020-07-25,Самарская область,64.00
2020-07-25,Санкт-Петербург,62.00
2020-07-25,Саратовская область,68.00
2020-07-25,Сахалинская область,69.00
2020-07-25,Свердловская область,66.00
2020-07-25,Смоленская область,64.00
2020-07-25,Ставропольский край,70.00
2020-07-25,Тамбовская область,67.00
2020-07-25,Тверская область,71.00
2020-07-25,Томская область,62.00
2020-07-25,Тульская область,71.00
2020-07-25,Тюменская область,77.00
2020-07-25,Удмуртская Республика,64.00
2020-07-25,Ульяновская область,62.00
2020-07-25,Хабаровский край,76.00
2020-07-25,Ханты-Мансийский АО - Югра,73.00
2020-07-25,Челябинская область,67.00
2020-07-25,Чувашская Республика,58.00
2020-07-25,Ямало-Ненецкий АО,71.00
2020-07-25,Ярославская область,68.00
2020-07-26,Россия,59.00
2020-07-26,Адыгея,58.00
2020-07-26,Алтайский край,53.00
2020-07-26,Амурская область,66.00
2020-07-26,Архангельская область,51.00
2020-07-26,Астраханская область,60.00
2020-07-26,Белгородская область,65.00
2020-07-26,Брянская область,62.00
2020-07-26,Владимирская область,57.00
2020-07-26,Волгоградская область,60.00
2020-07-26,Вологодская область,53.00
2020-07-26,Воронежская область,61.00
2020-07-26,Забайкальский край,49.00
2020-07-26,Ивановская область,58.00
2020-07-26,Иркутская область,60.00
2020-07-26,Кабардино-Балкарская Республика,51.00
2020-07-26,Калининградская область,72.00
2020-07-26,Калужская область,60.00
2020-07-26,Камчатский край,63.00
2020-07-26,Кемеровская область,57.00
2020-07-26,Кировская область,58.00
2020-07-26,Костромская область,56.00
2020-07-26,Краснодарский край,64.00
2020-07-26,Красноярский край,59.00
2020-07-26,Курганская область,55.00
2020-07-26,Курская область,59.00
2020-07-26,Липецкая область,57.00
2020-07-26,Магаданская область,53.00
2020-07-26,Мордовия,61.00
2020-07-26,Москва,63.00
2020-07-26,Московская область,60.00
2020-07-26,Мурманская область,65.00
2020-07-26,Нижегородская область,60.00
2020-07-26,Новгородская область,55.00
2020-07-26,Новосибирская область,55.00
2020-07-26,Омская область,67.00
2020-07-26,Оренбургская область,62.00
2020-07-26,Орловская область,58.00
2020-07-26,Пензенская область,70.00
2020-07-26,Пермский край,55.00
2020-07-26,Приморский край,63.00
2020-07-26,Псковская область,54.00
2020-07-26,Республика Башкортостан,57.00
2020-07-26,Республика Бурятия,58.00
2020-07-26,Республика Дагестан,55.00
2020-07-26,Республика Калмыкия,57.00
2020-07-26,Республика Карачаево-Черкессия,55.00
2020-07-26,Республика Карелия,50.00
2020-07-26,Республика Коми,57.00
2020-07-26,Республика Марий Эл,55.00
2020-07-26,Республика Саха (Якутия),54.00
2020-07-26,Республика Северная Осетия-Алания,57.00
2020-07-26,Республика Татарстан,52.00
2020-07-26,Республика Тыва,49.00
2020-07-26,Республика Хакасия,53.00
2020-07-26,Ростовская область,62.00
2020-07-26,Рязанская область,61.00
2020-07-26,Самарская область,58.00
2020-07-26,Санкт-Петербург,64.00
2020-07-26,Саратовская область,60.00
2020-07-26,Сахалинская область,55.00
2020-07-26,Свердловская область,60.00
2020-07-26,Смоленская область,60.00
2020-07-26,Ставропольский край,61.00
2020-07-26,Тамбовская область,58.00
2020-07-26,Тверская область,64.00
2020-07-26,Томская область,56.00
2020-07-26,Тульская область,61.00
2020-07-26,Тюменская область,69.00
2020-07-26,Удмуртская Республика,52.00
2020-07-26,Ульяновская область,54.00
2020-07-26,Хабаровский край,66.00
2020-07-26,Ханты-Мансийский АО - Югра,64.00
2020-07-26,Челябинская область,58.00
2020-07-26,Чувашская Республика,50.00
2020-07-26,Ямало-Ненецкий АО,59.00
2020-07-26,Ярославская область,60.00
2020-07-27,Россия,68.00
2020-07-27,Адыгея,62.00
2020-07-27,Алтайский край,70.00
2020-07-27,Амурская область,73.00
2020-07-27,Архангельская область,62.00
2020-07-27,Астраханская область,68.00
2020-07-27,Белгородская область,81.00
2020-07-27,Брянская область,69.00
2020-07-27,Владимирская область,71.00
2020-07-27,Волгоградская область,72.00
2020-07-27,Вологодская область,68.00
2020-07-27,Воронежская область,76.00
2020-07-27,Забайкальский край,62.00
2020-07-27,Ивановская область,66.00
2020-07-27,Иркутская область,69.00
2020-07-27,Кабардино-Балкарская Республика,61.00
2020-07-27,Калининградская область,82.00
2020-07-27,Калужская область,73.00
2020-07-27,Камчатский край,72.00
2020-07-27,Кемеровская область,74.00
2020-07-27,Кировская область,78.00
2020-07-27,Костромская область,65.00
2020-07-27,Краснодарский край,71.00
2020-07-27,Красноярский край,67.00
2020-07-27,Курганская область,70.00
2020-07-27,Курская область,67.00
2020-07-27,Липецкая область,64.00
2020-07-27,Магаданская область,66.00
2020-07-27,Мордовия,73.00
2020-07-27,Москва,68.00
2020-07-27,Московская область,65.00
2020-07-27,Мурманская область,71.00
2020-07-27,Нижегородская область,74.00
2020-07-27,Новгородская область,70.00
2020-07-27,Новосибирская область,72.00
2020-07-27,Омская область,82.00
2020-07-27,Оренбургская область,69.00
2020-07-27,Орловская область,73.00
2020-07-27,Пензенская область,74.00
2020-07-27,Пермский край,72.00
2020-07-27,Приморский край,70.00
2020-07-27,Псковская область,64.00
2020-07-27,Республика Башкортостан,70.00
2020-07-27,Республика Бурятия,67.00
2020-07-27,Республика Дагестан,64.00
2020-07-27,Республика Калмыкия,61.00
2020-07-27,Республика Карачаево-Черкессия,61.00
2020-07-27,Республика Карелия,66.00
2020-07-27,Республика Коми,76.00
2020-07-27,Республика Марий Эл,71.00
2020-07-27,Республика Саха (Якутия),65.00
2020-07-27,Республика Северная Осетия-Алания,60.00
2020-07-27,Республика Татарстан,66.00
2020-07-27,Республика Тыва,60.00
2020-07-27,Республика Хакасия,64.00
2020-07-27,Ростовская область,73.00
2020-07-27,Рязанская область,72.00
2020-07-27,Самарская область,73.00
2020-07-27,Санкт-Петербург,74.00
2020-07-27,Саратовская область,75.00
2020-07-27,Сахалинская область,66.00
2020-07-27,Свердловская область,69.00
2020-07-27,Смоленская область,66.00
2020-07-27,Ставропольский край,64.00
2020-07-27,Тамбовская область,68.00
2020-07-27,Тверская область,79.00
2020-07-27,Томская область,67.00
2020-07-27,Тульская область,72.00
2020-07-27,Тюменская область,78.00
2020-07-27,Удмуртская Республика,70.00
2020-07-27,Ульяновская область,65.00
2020-07-27,Хабаровский край,73.00
2020-07-27,Ханты-Мансийский АО - Югра,71.00
2020-07-27,Челябинская область,71.00
2020-07-27,Чувашская Республика,69.00
2020-07-27,Ямало-Ненецкий АО,64.00
2020-07-27,Ярославская область,75.00
2020-07-28,Россия,69.00
2020-07-28,Адыгея,57.00
2020-07-28,Алтайский край,70.00
2020-07-28,Амурская область,77.00
2020-07-28,Архангельская область,59.00
2020-07-28,Астраханская область,69.00
2020-07-28,Белгородская область,83.00
2020-07-28,Брянская область,75.00
2020-07-28,Владимирская область,71.00
2020-07-28,Волгоградская область,72.00
2020-07-28,Вологодская область,66.00
2020-07-28,Воронежская область,78.00
2020-07-28,Забайкальский край,61.00
2020-07-28,Ивановская область,67.00
2020-07-28,Иркутская область,71.00
2020-07-28,Кабардино-Балкарская Республика,62.00
2020-07-28,Калининградская область,84.00
2020-07-28,Калужская область,76.00
2020-07-28,Камчатский край,72.00
2020-07-28,Кемеровская область,70.00
2020-07-28,Кировская область,75.00
2020-07-28,Костромская область,67.00
2020-07-28,Краснодарский край,66.00
2020-07-28,Красноярский край,70.00
2020-07-28,Курганская область,71.00
2020-07-28,Курская область,69.00
2020-07-28,Липецкая область,68.00
2020-07-28,Магаданская область,67.00
2020-07-28,Мордовия,74.00
2020-07-28,Москва,76.00
2020-07-28,Московская область,71.00
2020-07-28,Мурманская область,74.00
2020-07-28,Нижегородская область,75.00
2020-07-28,Новгородская область,68.00
